"NAME"	"Richards_DEV_2021"	"Richards_INJ_2021"	"Wang_MES_2017"	"Wang_PN_2017"	"Wang_CL_2017"	"X"	"Y"
"MGH100-P5-D01"	0.681853376896665	0.368590949872203	0.209072273459671	0.492066435418448	0.477712162753711	-0.395510444	0.921293896
"MGH100-P9-G03"	0.542643847850224	0.293621300540847	0.231486878680718	0.464366813357881	0.686125898128306	0.045517704	-0.49323198
"MGH100-P5-H10"	0.619867333972269	0.142725599190388	0.179795199343814	0.762800760422728	0.364637005545346	0.665548436	0.083288856
"MGH100-P9-H03"	0.740177383051157	0.15041032909011	0.258517494813723	0.844872832800186	0.364775407008386	1.397347247	2.212952383
"MGH100-P8-F11"	0.258739717146388	0.437307177863019	0.258211570907811	0.435112571914229	0.510095246636867	1.898075455	-1.818415952
"MGH100-P9-A03"	0.397879678085094	0.179372569469361	0.337024923221264	0.363148786648494	0.54663804734012	1.452837604	-1.620270818
"MGH100-P9-A08"	0.418667164707742	0.252438139435798	0.514747922486473	0.267367359779034	0.502716789802098	2.074293302	-1.910027129
"MGH100-P6-F11"	0.665915708129361	0.237266673919293	0.267746014336462	0.152542671457953	0.698914653506968	-1.035887389	-1.468849555
"MGH100-P6-F01"	0.49286541702976	0.32379309035744	0.359169361140298	0.339479516965796	0.756957588606383	-1.511667743	-1.76675724
"MGH100-P8-A12"	0.410879240876651	0.369103755486587	0.628581687476234	0.247496814490891	0.345717441643666	2.061219553	-1.899829877
"MGH100-P9-C06"	0.334469522195468	0.510408088456417	0.801524634768559	0.176469489374822	0.41876029191352	2.105371911	-2.42316146
"MGH101-P3-C12"	0.249761238177104	0.296535897627551	0.362459625451947	0.425676132652637	0.290396831628796	0.639958348	-1.030522336
"MGH101-P3-F04"	0.274231521186017	0.247152055861505	0.548981657485737	0.329208989008734	0.351540373621076	0.968889844	-1.41629945
"MGH101-P2-E12"	0.293670963613697	0.290601275096465	0.401026206710603	0.34434381329885	0.325502445939347	0.560201213	-0.844223121
"MGH101-P4-E01"	0.290602005093592	0.262885529535479	0.458590682045121	0.364847053316382	0.198714324237159	1.552254217	-1.496267425
"MGH101-P4-C03"	0.368197705738316	0.278675662870929	0.485514814301991	0.241182185617228	0.318170352992577	-0.927286281	-1.572515675
"MGH101-P4-F05"	0.292558670677716	0.253320526505379	0.405448433234139	0.402492788989811	0.438740756400526	-1.095929451	-1.526682271
"MGH101-P4-D03"	0.372094246537881	0.2470566738633	0.345236610010272	0.324619870923189	0.462064318548738	-1.861146092	-2.06347993
"MGH101-P2-E07"	0.205714778800513	0.272647377355474	0.471355446121787	0.421423509073047	0.279973727888395	1.508601977	-1.553666137
"MGH101-P4-E04"	0.172710216973543	0.262985039962658	0.509661125255201	0.366070930945327	0.156365126651522	1.565641525	-1.734287642
"MGH101-P2-B03"	0.354373493051885	0.287853778510597	0.3532803302922	0.281298292922866	0.332364578195616	-1.351568386	-1.658052722
"MGH101-P3-D04"	0.275840528651906	0.38127152683031	0.586841208488013	0.385868925329667	0.420715748758174	2.011942301	-2.151578482
"MGH101-P2-D03"	0.31586604399893	0.316080660136573	0.38142335879582	0.302528672142188	0.353286943273291	-1.099867558	-1.519074397
"MGH101-P2-F08"	0.273948061253565	0.242377526725235	0.412346035292081	0.278428023472408	0.20771941116291	1.323466068	-0.990658391
"MGH101-P2-E04"	0.272315448141035	0.315607855060962	0.476390745984828	0.398833942910576	0.251265834475205	0.654683122	-2.017108027
"MGH101-P2-E03"	0.330437912850084	0.287720736611932	0.380786140226113	0.386385427566149	0.32453953384402	0.575808642	-1.154138342
"MGH101-P2-G05"	0.226815030543411	0.271261409514358	0.370982270611168	0.319081693591265	0.306506586964985	-0.855175112	-1.759336635
"MGH101-P4-G05"	0.461168376063727	0.243158583129278	0.347092848084772	0.348537256323619	0.553057574271015	-1.636815141	-1.49633305
"MGH101-P2-B08"	0.268107892438025	0.299107099839347	0.512149432632469	0.361983518669047	0.446078013441542	-0.137406137	-1.454808085
"MGH101-P4-A07"	0.295206419437384	0.273774386078962	0.376994090747929	0.354201137249644	0.299333564117349	-0.609862542	-1.64846269
"MGH101-P3-C10"	0.32540196638634	0.418503276143619	0.421684697791869	0.244044667053109	0.447996751106735	0.611822676	-1.800249549
"MGH101-P2-D05"	0.308792580495351	0.271538371786618	0.457431852144357	0.255244672297375	0.26487374196206	-1.692810056	-1.993720967
"MGH101-P2-F05"	0.303130215754272	0.278272569239917	0.322457868170456	0.315050704653502	0.512748473469657	-1.499707382	-1.530010222
"MGH101-P4-A06"	0.334211222228071	0.289054193857545	0.440247816053565	0.349435436302732	0.411233890335068	-1.371408276	-1.970133536
"MGH101-P3-E11"	0.398926756343481	0.392289078363407	0.341416230117307	0.409499563903762	0.527924923282532	0.873142984	-1.826862432
"MGH101-P2-C10"	0.324446520138941	0.340426582045239	0.381463719099907	0.386138117563811	0.278643239315481	-1.341310707	-1.341385014
"MGH101-P2-H08"	0.373244172632317	0.311548626703123	0.355113261687814	0.29823927842418	0.347680720345935	-1.823439652	-1.947306535
"MGH101-P2-H11"	0.353061052123433	0.294185513455185	0.518349620197366	0.383467628146125	0.270028813771832	1.638088594	-1.916934575
"MGH101-P4-E08"	0.454868415944575	0.221385800230426	0.442855876562186	0.40237181096354	0.42651520939209	-1.571672583	-1.819592534
"MGH101-P2-B02"	0.351085017701921	0.222492389569913	0.344158259758359	0.355089859420435	0.253230914070014	-1.237153003	-1.377750798
"MGH101-P4-B02"	0.372551928154551	0.245505980664836	0.354808623086504	0.362705271898486	0.407516518691017	-2.135384713	-2.02612405
"MGH101-P4-G07"	0.305582558387295	0.207815408417809	0.463890229167523	0.224952058201693	0.335567312639824	-1.622954757	-1.767991563
"MGH101-P4-E02"	0.29095297166431	0.335144318420701	0.429192727354615	0.287075966527436	0.432772431649932	-1.566255718	-1.490078065
"MGH101-P4-H08"	0.272048235955882	0.327989775142639	0.35524356540138	0.261299165462999	0.295051676248785	-1.822768634	-1.808118023
"MGH101-P2-B09"	0.239619825740242	0.305746116525743	0.420924644547398	0.227411248519856	0.194781244217145	-0.376581602	-1.531918074
"MGH101-P2-C08"	0.290920936999631	0.311283303051409	0.446471464142765	0.322770795965537	0.370008751427149	-0.493867311	-1.254185234
"MGH101-P3-H02"	0.376654618406521	0.287245323604776	0.418948806582357	0.278169160874912	0.561398076164789	-1.306504183	-1.888188374
"MGH101-P4-G09"	0.38824313801479	0.327210955753068	0.351017416780385	0.325208115284946	0.311057919277729	-1.727417895	-1.27770722
"MGH101-P3-H11"	0.360865034444269	0.300377460669944	0.36038232243169	0.390743676690069	0.452203176310567	-1.312245659	-1.19563266
"MGH101-P2-G12"	0.211819599929285	0.367343457193678	0.523821507797255	0.312505446192179	0.158818785055175	1.865786479	-2.031798287
"MGH101-P2-B12"	0.228434791610521	0.332475983208169	0.431456650068787	0.35625647429264	0.226414116709107	1.876973133	-1.755031141
"MGH101-P3-H07"	0.31773955564969	0.383356715954686	0.53843581205617	0.368697719628827	0.372932662903283	0.547524463	-2.016878367
"MGH101-P3-C09"	0.292505342386317	0.317969589658841	0.453635398205058	0.287194085905104	0.214099473346396	-0.212951072	-1.781577212
"MGH101-P3-H12"	0.271553100919306	0.354141083644788	0.398423291355273	0.20014561918771	0.249609783362294	0.098214192	-1.994638311
"MGH101-P3-A07"	0.439725298910821	0.258103144317986	0.32950927012945	0.499548271944191	0.324363456799217	-1.733065717	-0.917176197
"MGH101-P2-G09"	0.343611249541983	0.303412622925313	0.353614078823047	0.270040055410663	0.325722462699845	-1.180476856	-0.97140042
"MGH101-P4-E12"	0.41426591664375	0.326380579969125	0.262037581567929	0.385386401686792	0.504619518601194	-0.137071224	-1.354011717
"MGH101-P4-B04"	0.335815959492255	0.302127486544876	0.399247158674502	0.251732647907978	0.434117119927819	-1.240367235	-1.782864213
"MGH101-P2-A01"	0.217115279666317	0.320980272438101	0.484036054818921	0.38947123732896	0.382774863406365	0.925729436	-1.799594529
"MGH101-P2-F09"	0.36647244398984	0.275217081336156	0.313938518760929	0.287005745404928	0.430989856310972	-1.681213123	-1.918602524
"MGH101-P2-C05"	0.271493643897876	0.282753467908292	0.369660434328623	0.263754289540647	0.371117166879776	-1.329360851	-1.959842331
"MGH101-P4-F12"	0.333667234251493	0.321232927763167	0.354633970105489	0.249603830008492	0.317501256273482	-1.641344785	-1.957833986
"MGH101-P4-G10"	0.292157743062292	0.251789808787205	0.418763788915884	0.279809722999203	0.329133389857634	0.038528949	-1.812468991
"MGH101-P4-E10"	0.336173215105289	0.356518975723918	0.43453836453091	0.19559481839553	0.438328084803564	-0.370818945	-1.856179407
"MGH101-P4-A02"	0.374048382941142	0.260092423146056	0.310563414236377	0.327028416504221	0.383629486985362	-1.400462717	-1.668034041
"MGH101-P2-D10"	0.311008378226973	0.366361847927739	0.409265685781934	0.289397142387774	0.346419995332516	-0.503734975	-1.72962215
"MGH101-P3-G11"	0.433367031235389	0.30794660106408	0.37918084979411	0.249266468839313	0.310225348792352	-1.54041649	-1.627889786
"MGH101-P4-G12"	0.3970124357234	0.412375853640742	0.368292882153646	0.321067199526238	0.503163917037093	-1.502155159	-1.881936797
"MGH101-P4-A05"	0.291692829452767	0.294015597672091	0.372398238807565	0.25368875356079	0.298079077103882	-0.137061479	-1.821650296
"MGH101-P3-A02"	0.381898207117599	0.337621732068769	0.258234200060508	0.408447588327537	0.63249873160902	-0.493814898	-1.454542766
"MGH101-P2-C09"	0.301164396456057	0.29314956917856	0.333451586929118	0.417871972451396	0.37681665819757	-0.04580808	-1.300188821
"MGH101-P3-D08"	0.420615551852982	0.290092803341201	0.419320287774379	0.226897363517939	0.474319131756722	-1.963937489	-1.812061515
"MGH101-P2-B01"	0.423182548885501	0.260361950383102	0.311316091939659	0.275298948407964	0.469695947155191	-1.668691152	-1.574510844
"MGH101-P2-D11"	0.407509989379682	0.222849359569467	0.33476097118319	0.273934487714405	0.423818066585927	-1.62354011	-1.430830959
"MGH101-P3-F12"	0.431204498420686	0.280633313170789	0.298950309423928	0.319269290357881	0.428794185368041	-0.884116609	-1.315415973
"MGH101-P4-H02"	0.30141617513341	0.379020960953136	0.583315084786778	0.219294698991246	0.481271051601804	1.008616768	-2.038267573
"MGH101-P4-F09"	0.210959139227089	0.40564116523969	0.526389551770978	0.224934219351589	0.231141447691907	2.199396854	-2.238695919
"MGH101-P3-G06"	0.2911786881344	0.515058354406184	0.580545534362484	0.356926135420299	0.151369486213607	2.347982045	-2.338346781
"MGH101-P3-B11"	0.419068559914288	0.288645727659574	0.341267837782021	0.197268493392062	0.612611083459647	-0.679737819	-1.44687759
"MGH101-P4-C10"	0.283641549300564	0.324161322792234	0.325808848067173	0.367699417468673	0.39841463821942	-1.180651873	-1.821770319
"MGH101-P3-G02"	0.287112888955144	0.294187042023502	0.33710465112773	0.352336535133985	0.375780408122534	-0.677811423	-1.634304845
"MGH101-P4-C07"	0.327083579937014	0.302393543205189	0.355341530001531	0.268899617628223	0.25916038905459	0.30295752	-0.84204868
"MGH101-P4-D04"	0.326118429343405	0.367189608677877	0.390273030896338	0.367034512818467	0.356440403776466	0.391923805	-0.38151458
"MGH101-P3-D12"	0.386562795627758	0.344977050494697	0.356324695399685	0.309230981632093	0.424805392415489	-1.946675855	-1.878854607
"MGH101-P4-E11"	0.446917648773278	0.26217879568831	0.355760178703157	0.351107605662647	0.484821345023645	-1.461541544	-1.689804868
"MGH101-P3-D09"	0.35487535292705	0.293367649582252	0.466212191703956	0.282808413538983	0.382223637542735	-0.023907514	-1.582571636
"MGH101-P4-A03"	0.35023137354513	0.316070598859556	0.470289093710802	0.385268759398721	0.315660259289232	-0.788428803	-1.518461999
"MGH101-P2-F11"	0.365456951822274	0.351507042644039	0.452593604575507	0.342671891506421	0.361648648131595	-0.682478682	-1.504387996
"MGH101-P3-D10"	0.40010430833042	0.375246764264974	0.486438991309434	0.308996577624129	0.348920740681121	0.414972561	-1.494394124
"MGH101-P4-B06"	0.331938411810771	0.32526350933797	0.327302386772578	0.190042036537063	0.521234451938723	-1.391221409	-2.049489894
"MGH101-P3-F06"	0.374747191448478	0.286844262451288	0.39265442592335	0.411906222294219	0.453242004638948	-1.507232462	-1.720890946
"MGH101-P3-F02"	0.31622406734766	0.267038497269489	0.411413825176306	0.255786534566614	0.413210035749241	-0.991145534	-1.513248887
"MGH101-P3-G09"	0.464993510356776	0.267211639084031	0.259145592259083	0.436387701659141	0.288462620229204	-1.224241584	-1.269012597
"MGH101-P3-F03"	0.469579788285386	0.330104771481078	0.29881609379258	0.262238346413214	0.547794631343694	-0.909033442	-0.720016312
"MGH101-P4-H03"	0.47149568537217	0.298076460784938	0.308345555890061	0.27237870157529	0.375030920688491	-1.360871506	-1.470078835
"MGH101-P3-C05"	0.46192896286946	0.31221257421583	0.280884347540964	0.26857301821221	0.649395277373663	-1.522997408	-1.308731631
"MGH101-P4-C12"	0.368853321748499	0.247633817136049	0.381570574084968	0.361847616597503	0.456549659397077	-1.18412001	0.044068979
"MGH101-P3-A03"	0.320454837662515	0.295857802866299	0.372039914292608	0.232219618918492	0.340128412832301	-0.166674573	-1.547393746
"MGH101-P3-A06"	0.290982424857214	0.259136754630153	0.320184432125635	0.391224345892031	0.290102195151399	-1.176356357	-1.715562151
"MGH101-P3-F05"	0.352938177230319	0.306247683554266	0.380812244423407	0.381790827876682	0.385398230368063	-1.841703458	-1.395236391
"MGH101-P4-G06"	0.308538254089362	0.282786295509065	0.342984589612907	0.340881579079465	0.232049072710977	-0.617174238	-1.3916205
"MGH101-P4-D02"	0.380632021849076	0.286174753336331	0.356738656638997	0.376981685587503	0.27053700033491	-0.444261581	-1.495522881
"MGH101-P3-D02"	0.24973292375275	0.247345283495327	0.442367183779918	0.290271199073158	0.47029210543879	-1.115983896	-1.621150342
"MGH101-P3-E07"	0.3610259258983	0.296966090453782	0.312920233950945	0.598304038223045	0.544292404757671	-0.362011098	-0.56918659
"MGH101-P3-H06"	0.374221017322373	0.349091037513818	0.414018911080651	0.305069184946138	0.357151012434864	-0.667103521	-1.523021976
"MGH101-P2-E09"	0.353045634608955	0.302806152912861	0.308885547028706	0.247458847437874	0.350588156404405	-1.427491832	-1.636993138
"MGH101-P3-E03"	0.257174003974679	0.413080227601193	0.471210738117189	0.315895319245408	0.211220761907283	1.778995681	-1.868570331
"MGH101-P2-F03"	0.217645123620682	0.341466755572906	0.463312452054907	0.26810876972473	0.41452333085997	0.527423711	-1.936052584
"MGH101-P2-F10"	0.370376099364432	0.268970013423629	0.353465344276508	0.361345390651038	0.445714502741178	-1.649301883	-1.946159883
"MGH101-P4-H07"	0.356876679881582	0.262667279423042	0.438317158790129	0.342374001713439	0.552974828184606	-1.808941669	-1.622324217
"MGH101-P3-B06"	0.410199349202254	0.317075006166066	0.368004433551375	0.301664004517422	0.484773914131273	-1.485557822	-1.727748816
"MGH101-P3-G10"	0.511194955253885	0.305805349847044	0.457909773118594	0.293200738028231	0.515143047400086	-0.862585336	-1.870274372
"MGH101-P2-E08"	0.291031983335348	0.242292283632724	0.345154971780853	0.33559300586887	0.277575979926021	-1.030807548	-1.079576716
"MGH101-P4-B07"	0.168036810922161	0.307409015343667	0.529199928572287	0.23800732204653	0.309390786535451	0.452919129	-1.606235164
"MGH101-P3-D11"	0.270129471691106	0.463900957218758	0.503019816903794	0.172533966343792	0.367582723762952	1.37351699	-2.14587399
"MGH101-P3-B10"	0.369463855357944	0.376421366151018	0.31169612863863	0.359598148855265	0.464061651676477	-0.31564441	-1.700754544
"MGH101-P4-H09"	0.274733224818794	0.380314617553665	0.401615829343268	0.292904504686	0.449099451266207	1.334648435	-2.189180899
"MGH101-P4-D07"	0.241256866934324	0.313744273650758	0.400096601061815	0.223977266685805	0.370162577301824	-0.684127442	-1.867447255
"MGH101-P4-G01"	0.282200659776359	0.323065871200394	0.518445607534026	0.318791813725998	0.373607964783596	1.205693787	-1.829111047
"MGH101-P2-D04"	0.292558775212626	0.32084888148733	0.407355196727256	0.419599192714842	0.401354645510319	-0.073384476	-1.34068198
"MGH101-P3-E09"	0.272194908678742	0.355965664712008	0.427031657153157	0.32122089950441	0.307508853508808	0.480174783	-1.721206644
"MGH101-P2-E11"	0.373620694635068	0.292515904076572	0.374539421159072	0.245488018659581	0.303951647520075	-1.419253354	-1.344499919
"MGH101-P2-E01"	0.296840407583663	0.248471244987179	0.381611453781194	0.244986885620746	0.385156836622689	-1.349584969	-1.473774439
"MGH101-P3-E05"	0.431803663344773	0.253436470906701	0.351459213899176	0.405246352475645	0.411204865053976	0.102487013	0.765939589
"MGH101-P4-C09"	0.349477978832832	0.235210759866639	0.423428841855159	0.316530363473632	0.263140448380089	-1.258887696	-0.57319774
"MGH101-P3-A09"	0.329705019681977	0.326494886032603	0.385545380826513	0.230279540970982	0.161931838991489	0.472473442	-1.516838918
"MGH101-P3-C03"	0.303138494866385	0.300415151775678	0.302878538606547	0.313990524982514	0.417098634410154	0.54996712	-1.208509591
"MGH101-P3-G05"	0.249936261389719	0.235621328483678	0.381451188227877	0.300641525720203	0.153470279487864	1.134407397	-0.988163458
"MGH101-P3-A10"	0.392994157918781	0.298443779613379	0.359845837914968	0.217267270896463	0.465130177151754	-1.852873397	-2.095049226
"MGH101-P4-G08"	0.326847855533739	0.29743049379647	0.401713639498992	0.229604692330475	0.460034502686262	-1.147956988	-1.612509367
"MGH101-P4-B10"	0.326913447582863	0.299629258134222	0.367761847047277	0.451146915090463	0.550490720726985	-0.360732473	-1.140488577
"MGH101-P3-G01"	0.308838821003591	0.271937575380186	0.343720744248928	0.221212325076061	0.25784815247349	-1.281404614	-1.73417695
"MGH101-P3-B04"	0.330935250885522	0.345546387296413	0.451845246118782	0.230494440925798	0.580479491266035	0.37680727	-1.386378683
"MGH101-P2-G11"	0.372256022528524	0.388584170571526	0.448276638828625	0.323948308213585	0.452325240909954	-0.864893718	-1.313060389
"MGH101-P3-C01"	0.313959224432182	0.316792973343775	0.487706014391476	0.254373023879256	0.339898027289208	0.483539899	-1.528425326
"MGH101-P2-D09"	0.235414988369002	0.371663437284659	0.537335923210271	0.319590441579439	0.168933025178677	1.097930635	-1.847690032
"MGH101-P4-C02"	0.305610424409876	0.245076017046211	0.37252310533595	0.284879604037745	0.263276009127956	-0.966539904	-1.483183901
"MGH101-P3-G07"	0.288797090193019	0.259835207094392	0.401683019602651	0.271809279320139	0.397054928628332	-0.940943037	-1.152661252
"MGH101-P3-E01"	0.31219637429623	0.219879595343785	0.413239200051775	0.269609664809585	0.435422226495941	-0.441937209	-0.869794571
"MGH101-P4-C11"	0.230453827984555	0.309100320985792	0.472786788824754	0.239253223106589	0.117648401532142	-1.225898372	-1.705013368
"MGH101-P2-F04"	0.334050335778011	0.291468376844905	0.316296733246958	0.237407515587916	0.477589316529011	-1.512321501	-2.015339109
"MGH101-P3-C07"	0.270217494429999	0.297181866847695	0.470371922264028	0.426815889014527	0.317259067053703	1.10107041	-1.964783517
"MGH101-P4-H12"	0.448734850823329	0.316925155355489	0.388319480527799	0.185753543650365	0.439011782891599	-0.718891131	-1.168639861
"MGH101-P2-C06"	0.22101105950036	0.466910267280009	0.491070402148881	0.27279196497762	0.265260893085454	1.188772218	-1.837216973
"MGH101-P3-B01"	0.378555224753718	0.261586733051586	0.317035631018776	0.408042955646325	0.334304671485401	-1.728332713	-1.75731669
"MGH101-P2-H12"	0.380131385459754	0.275107689174518	0.369492618761105	0.443819571452187	0.281500117817335	-1.305672906	-1.316932388
"MGH101-P2-B07"	0.270316861213469	0.304997364459472	0.373369241381194	0.248600821252735	0.3053295160403	-0.29594688	-1.569647325
"MGH101-P2-A04"	0.259895167820333	0.426952799029653	0.44393554796912	0.402407163019029	0.311382556154663	0.546155013	-1.91826881
"MGH101-P3-E08"	0.384944041726206	0.337045482152844	0.293988176716359	0.299942646143988	0.351235183400548	-0.428815306	-1.135839389
"MGH101-P2-A08"	0.306433709691024	0.253081689484881	0.314915135897944	0.318880377267314	0.5699523102923	-1.603112477	-1.711968436
"MGH101-P3-G12"	0.366641248074187	0.256603509734442	0.315846817231077	0.234282036019699	0.353236335946621	-1.483309804	-1.184913996
"MGH101-P2-F12"	0.292264889339907	0.339953028675016	0.327727037240457	0.444384738563237	0.350307182500228	-0.781717763	-1.586796221
"MGH101-P3-H10"	0.33640799223206	0.422532639182149	0.371021096632003	0.359544910684797	0.482230038369578	0.924088845	-1.986905154
"MGH101-P3-F01"	0.423146672057626	0.29488739373986	0.240102417905826	0.228187099445336	0.473041527830073	-1.555105573	-1.478001922
"MGH101-P2-C11"	0.316453290841207	0.285580968445133	0.337416305488612	0.268153102069026	0.19014840739135	-1.161727522	-1.76087266
"MGH101-P4-H06"	0.37865813535348	0.307342495921199	0.331281201687928	0.250801254333235	0.547992699678517	-1.899232115	-2.003398525
"MGH101-P4-B12"	0.27821627909826	0.395789071963014	0.688233389152045	0.246557350021098	0.33746788773437	1.128751442	-2.027028079
"MGH101-P3-A12"	0.279842998862845	0.325870443489974	0.38323495219868	0.294089755481535	0.237313285881505	0.090514584	-1.548741788
"MGH101-P3-H09"	0.354548779658909	0.311860500593274	0.481566489641149	0.205830413875135	0.426561120210198	-0.597281781	-1.741865556
"MGH101-P4-E05"	0.388766796888341	0.371950380133372	0.393338427384317	0.481216922648295	0.196974629253674	-0.12537138	-1.302484466
"MGH101-P4-B03"	0.285861799649974	0.265615716735165	0.333182656379769	0.252595676791259	0.485902378944754	0.622201889	-1.034811215
"MGH101-P2-C07"	0.284302558229521	0.302499934490182	0.392337082291198	0.417709689352641	0.183535239339529	-0.882766188	-1.548599608
"MGH101-P4-F04"	0.206472062144341	0.359533628628566	0.589214338513302	0.297749907734142	0.214688944526252	1.131324431	-1.782144342
"MGH101-P3-H03"	0.348349020129077	0.380824017241821	0.310687697039193	0.351481982306127	0.342081672349838	0.095088572	-1.415115571
"MGH102-P3-B04"	0.692197730158566	0.326088717429663	0.31617528591163	0.483614981375499	0.497322881516923	2.026969527	1.733303058
"MGH102-P3-A05"	0.688510723720157	0.178663533377749	0.230369717588019	0.476449112114615	0.44141022516564	1.78555081	1.933482466
"MGH102-P3-E02"	0.639575495170287	0.220755199224478	0.275684408193111	0.43691692298976	0.506851422740698	0.734074482	0.606436951
"MGH102-P4-D08"	0.497415423865645	0.231791095903908	0.283747828644994	0.522610678227953	0.453234325545721	1.339094261	-1.09687902
"MGH102-P4-A07"	0.504859642571058	0.243472263908398	0.425423781737436	0.52776427726515	0.52418019290112	-0.958285136	0.536282084
"MGH102-P3-D11"	0.699044370471252	0.254454480026048	0.281703980433873	0.873360585034826	0.30096347991357	-1.415839308	2.135748205
"MGH102-P5-D03"	0.567125346372162	0.236143798420189	0.224954226175763	0.721518819525403	0.260376498133085	-1.607997173	1.823457606
"MGH102-P1-C02"	0.398033311548491	0.288788051161306	0.288782500529588	0.522678969377938	0.303834947613575	0.777732449	-0.551382911
"MGH102-P3-F06"	0.633123046456858	0.209923236776062	0.279673349877781	0.8738125737918	0.418697877919998	-1.349641682	2.005088065
"MGH102-P4-E07"	0.540845706920927	0.249412014646497	0.246749367961383	0.719660433152468	0.334174794313264	-1.601690367	2.10723147
"MGH102-P3-F07"	0.657038355999414	0.29029037094407	0.30693996875126	0.776016377868922	0.321565322311659	-1.292812684	1.38557291
"MGH102-P1-F01"	0.632045162170202	0.164320539317521	0.271061965456628	0.534982061701523	0.319119754757629	2.032223287	1.686225918
"MGH102-P1-H07"	0.431161443992371	0.21683866004072	0.312354534708541	0.377590571277191	0.498965561204286	0.587123759	-0.065773481
"MGH102-P4-F02"	0.421957629099623	0.162984812974626	0.351457380868709	0.625891855150543	0.321153971062481	1.914124375	1.645018825
"MGH102-P3-C12"	0.731688554781196	0.255828528573654	0.25069176329923	0.841386408443072	0.470266626076116	1.527597087	1.561861341
"MGH102-P1-H10"	0.633854515852015	0.243262092280691	0.253218499881987	0.553664287884327	0.160490244067329	1.560535892	1.776291113
"MGH102-P1-D01"	0.751245128118424	0.186518529158251	0.271890964262385	0.544570210881104	0.328456784678885	2.132166605	2.294174598
"MGH102-P4-H06"	0.591284879034121	0.16931516674504	0.298612212186385	0.609608124266223	0.270708438806708	1.64434485	1.691645319
"MGH102-P5-G12"	0.518243460105915	0.178295597220244	0.303167250218476	0.505308291084849	0.126124143215108	2.160957021	2.150007211
"MGH102-P1-D07"	0.678352055752343	0.20572171646145	0.244921710973572	0.645076406485926	0.282614204115988	2.31073302	2.016585533
"MGH102-P1-E10"	0.577607573806523	0.318876252013694	0.221313491869018	0.718482758972381	0.357529477065631	-0.993153624	1.659290134
"MGH102-P3-F04"	0.607246634133554	0.20013630629834	0.263357008411402	0.722851885518744	0.197811879489927	-1.056299054	1.834770149
"MGH102-P3-F05"	0.773394544728061	0.247222400037651	0.187178281454472	0.825039342153867	0.368831263147631	-1.255220181	1.999535227
"MGH102-P3-A09"	0.451581947342927	0.248244140435338	0.251539616547397	0.367303867396354	0.591497737917263	-1.543925232	-1.503969511
"MGH102-P1-F02"	0.648636766693939	0.286085696942009	0.162456109940689	0.783138194392765	0.327588879367875	-1.311224505	1.98375381
"MGH102-P3-E12"	0.706198434699441	0.284909843103642	0.170709201491697	0.819277009555725	0.327739091517685	-1.208788474	2.040923998
"MGH102-P4-C06"	0.743103791933172	0.303888118563858	0.223607228006638	0.74121783573791	0.281222863386822	-0.593030486	1.505696299
"MGH102-P4-B04"	0.500081136637624	0.122783287246733	0.341280937882283	0.75484878497186	0.269600138263278	-1.195299092	2.163651125
"MGH102-P5-D12"	0.754673232427684	0.283576887666577	0.200209090357906	0.56785722514609	0.46270935317166	-0.658837633	1.081032819
"MGH102-P3-H09"	0.663509423491066	0.30673103063715	0.151118278423559	0.806535877741772	0.353827491005643	-1.455108445	1.965525708
"MGH102-P1-F06"	0.807647606074812	0.307129073731521	0.217302486716937	0.88342369039335	0.257918301424469	-1.395423835	2.100207278
"MGH102-P4-A12"	0.579918425751635	0.335371653614379	0.223807032623649	0.723152937979568	0.340396055447578	-1.481052244	2.12807934
"MGH102-P1-D09"	0.656254085380629	0.265503654732912	0.268272746510871	0.699235500477134	0.364786492049172	-1.104924879	1.943291155
"MGH102-P1-A05"	0.651923086181199	0.221995319798598	0.285412658265031	0.895231655396588	0.337768596977122	-1.045986046	1.727569597
"MGH102-P1-F04"	0.595463163500481	0.287955622466019	0.272577624330926	0.694794592440527	0.321412173282552	-1.723667788	2.033555316
"MGH102-P3-H10"	0.583028674332937	0.263412650151486	0.215945310570052	0.702923226352623	0.166296602190853	-0.760453334	1.920304066
"MGH102-P5-A06"	0.618833664250334	0.193475574500946	0.258808305680182	0.674950073994065	0.314000362109387	0.32694251	1.467432697
"MGH102-P3-C09"	0.651713423248007	0.292322259445852	0.0997279782187937	0.777999743807845	0.274794156077571	-1.343371559	1.895204597
"MGH102-P3-G07"	0.753873215066907	0.302001297288725	0.197787874025603	0.835307425821744	0.369675571375777	-1.023889993	1.906481139
"MGH102-P3-D08"	0.624278154551024	0.188313123067912	0.330933070286563	0.643936782134853	0.207850150506427	0.883793453	0.856554139
"MGH102-P1-E11"	0.63365375384505	0.343311585983051	0.313149272923041	0.726586905326239	0.250821992782256	-1.010646444	1.508986801
"MGH102-P4-F12"	0.679553496990321	0.268867809164788	0.205622570464048	0.526205698932575	0.569377762896132	-1.56441442	-1.011210845
"MGH102-P4-B03"	0.466740433882485	0.152866989853305	0.279408135043342	0.555618088558129	0.216893710317373	1.518322107	1.08747698
"MGH102-P3-B02"	0.505440185429491	0.178391720607886	0.318143521019668	0.506866071246733	0.311574359211087	1.371852352	1.270593008
"MGH102-P4-E09"	0.519601645954665	0.171749623613078	0.37731185464688	0.640871558595032	0.236326994339522	1.516324198	1.459178095
